gauge_id,gauge_lat,gauge_lon,area,aridity_FAO_PM,frac_snow,high_prec_dur,high_prec_freq,low_prec_dur,low_prec_freq,p_mean,seasonality_FAO_PM,ire_pc_sse,kar_pc_sse,slp_dg_sav,for_pc_sse,cly_pc_sav,snd_pc_sav,dor_pc_pva
camels_04074950,45.18997,-88.73344,1213.43857,0.781417,0.26719382,1.1443609,0.052087612,3.4606256,0.6587269,2.3935359,1.1547523,0.542321936,0.0,17.95565674,93.5978784,9.136290141,57.37140175,0
camels_04105700,42.35337,-85.35389,100.6524428,0.74206734,0.19852917,1.1448382,0.050855577,3.12918,0.6084873,2.87374,1.1030804,3.901254702,2.572156576,15.63245355,57.75228078,18.83405441,36.17383184,0
camels_04115265,43.24976,-84.98113,95.97745575,0.8193554,0.1884381,1.157969,0.056194387,3.3977802,0.6495551,2.5300684,1.2290887,10.61039795,0.0,9.871937371,13.43377119,10.02998744,54.22054162,0
camels_04122200,43.46418,-86.23257,1020.79268,0.7626738,0.18414307,1.1469265,0.052361395,3.189833,0.6141684,2.7495112,1.1777384,1.511359745,0.0,12.27837253,83.02318923,8.326429696,58.2526055,0
camels_04122500,43.94501,-86.27869,1797.437617,0.75759655,0.24746466,1.1430722,0.05195072,3.1506557,0.60835046,2.717837,1.1818761,0.722963316,0.0,12.2530036,93.75142827,7.070742666,60.48767953,0
camels_04124000,44.43639,-85.69868,2283.478851,0.74032557,0.25147843,1.1020067,0.04510609,2.924274,0.5788501,2.6188166,1.2059101,0.435770843,0.0,15.82858312,84.20797558,7.358751401,59.6749105,0
camels_04127918,46.18585,-84.59783,601.0851755,0.75825113,0.2317491,1.0798771,0.048117727,3.073255,0.60876113,2.5419178,1.1732998,0.0,99.06385532,5.548896538,75.02642266,7.892706982,61.70479564,0
camels_04127997,45.27446,-84.60003,503.0281903,0.7487209,0.2566555,1.1018063,0.045927446,2.96863,0.58295685,2.5632684,1.2099297,0.344379759,0.0,27.26536546,67.20722627,9.634769217,54.05782427,0
camels_04161580,42.80086,-83.09021,66.57602414,0.81263727,0.193762,1.1142857,0.05338809,3.2398744,0.63511294,2.6241252,1.1608938,1.051034992,75.03969271,13.03750583,31.46339432,18.00099129,38.75625427,0
camels_04185000,41.5045,-84.42967,1062.931227,0.8097295,0.20502053,1.1316932,0.053524982,3.3568347,0.6387406,2.689215,1.1168453,0.912078177,8.193678685,6.274300567,4.051398464,21.20684117,31.68973694,0
camels_04196800,40.92283,-83.34881,607.63596,0.7757916,0.21503803,1.1115942,0.05249829,3.2424242,0.62251884,2.9527626,1.051469,0.0,100.0,3.903898907,1.056527862,25.00852551,23.45798005,0
camels_04197100,41.02228,-83.10964,388.6662862,0.76172924,0.21894675,1.1094224,0.049965777,3.1337557,0.60937715,2.947776,1.0708044,0.070870761,18.30961477,5.906369928,3.143760954,22.89987892,26.07024018,0
camels_04197170,41.11367,-83.16825,95.91339725,0.7810517,0.2148687,1.1101191,0.05106092,3.1874115,0.61697465,2.905761,1.06942,0.001464376,88.6496119,5.883321242,0.369712445,24.86769825,24.37389701,0
camels_04213000,41.927,-80.60397,465.4271868,0.55076444,0.22297868,1.0959693,0.03908282,2.5726583,0.5113621,3.672249,0.8598218,0.513530393,0.0,15.90062943,95.8041981,17.85711551,38.34252903,0
camels_04213075,41.992,-80.29117,11.92739612,0.5695006,0.22518197,1.0903846,0.038809035,2.6027348,0.50807667,3.6169157,0.9038053,1.0,0.0,16.21556998,74.07542564,17.25202673,39.89381917,0
camels_04216418,42.86395,-78.28363,196.7166626,0.5787119,0.29097307,1.0963391,0.03894593,2.5616114,0.51793295,3.2599235,0.9345034,1.0,0.0,31.06887658,87.72363398,17.0,41.68962553,0
camels_04221000,42.12229,-77.95722,750.2245429,0.6070352,0.28994405,1.090164,0.04551677,2.718366,0.5602327,3.0045483,1.0086527,0.589556384,0.0,63.6513643,94.72340002,17.39155356,43.58955638,0
camels_04224775,42.53562,-77.70416,231.9866969,0.63155586,0.29578784,1.0716783,0.041957565,2.6726427,0.5509925,2.9206762,1.0745077,1.0,0.0,57.83884251,95.29515859,17.0,43.30873678,0
camels_04233000,42.39313,-76.54494,92.30185804,0.5946726,0.20678937,1.1022727,0.046475016,2.7506597,0.5708419,3.1680512,1.0215789,0.0,0.0,56.0556135,63.04532005,17.0,43.0,0
camels_04256000,43.74729,-75.33435,237.6104619,0.45198956,0.30152115,1.0807692,0.038466804,2.3972278,0.4853525,3.8041513,0.87321305,0.0,0.0,31.0,99.0,6.0,62.0,0
camels_04296000,44.86894,-72.2701,300.2797017,0.46364954,0.2697232,1.1030535,0.039561942,2.4835958,0.5181383,3.5665805,0.79235727,0.0,100.0,59.0,99.53567167,10.0,53.0,0
camels_05056000,47.80555,-98.71622,5632.076779,1.1957462,0.22210456,1.2259971,0.056810405,4.7015777,0.73436004,1.661243,1.2571523,0.378690553,0.0,7.442770323,0.059428415,18.31169494,47.56433516,0
camels_05057000,47.43277,-98.0276,8113.276774,1.174362,0.21936324,1.2171254,0.05448323,4.624891,0.72491443,1.6807269,1.2455074,0.376841651,0.0,7.495747007,0.159412231,17.94358967,46.75697193,52
camels_05057200,47.22916,-98.12482,1895.486262,1.1461734,0.21232904,1.223547,0.056194387,4.740692,0.740794,1.7401958,1.2069858,1.110061196,0.0,2.780685407,0.272344036,17.80794567,44.9258887,0
camels_05062500,47.26663,-96.24478,2429.294809,0.956357,0.2117504,1.1904069,0.056057494,4.020198,0.6947981,2.0126126,1.1176609,0.324271248,0.0,9.678163023,48.68552091,15.02645523,47.33783552,241
camels_05087500,48.34109,-96.81812,719.0137125,0.9771405,0.20688254,1.1844802,0.05537303,4.109873,0.7066393,1.9236633,1.2125273,0.0,0.0,0.943299472,9.809321385,16.013739,42.88241496,0
camels_05120500,48.13834,-100.53986,1724.270507,1.2500409,0.22427343,1.2469697,0.05633128,4.845811,0.74428475,1.6423572,1.2843827,0.815574714,0.0,7.081907707,0.066604998,19.35171583,45.87868952,2195
camels_05123400,48.58889,-100.44208,3210.310848,1.1497271,0.21615389,1.2014706,0.0559206,4.651948,0.73552364,1.6015441,1.3100001,0.060169531,0.0,7.271886723,24.46912474,17.30608916,43.84044285,207
camels_05129115,48.26463,-92.56599,2367.244943,0.7912776,0.22311927,1.1528455,0.048528407,3.4644427,0.6468857,2.2461772,1.0767853,0.0,0.0,19.0046923,71.08620587,8.071696704,58.51437787,665
camels_05131500,48.39578,-93.54933,4331.032111,0.8015097,0.21849479,1.1768388,0.051471595,3.5160103,0.6538672,2.218733,1.0628583,0.0,0.0,9.903671194,72.93545797,10.92220079,55.54546549,190
camels_05291000,45.29163,-96.48756,1056.506599,1.0804667,0.17688479,1.2011251,0.058453113,4.4541984,0.71889114,1.9981122,1.1609483,0.841809817,0.0,8.194402388,1.641447867,18.12980096,44.45536344,0
camels_05362000,45.30803,-90.95652,1490.648754,0.7323848,0.24870236,1.1420289,0.053935662,3.3566582,0.6435318,2.5606503,1.0436109,0.0,0.0,10.41021124,89.55198855,14.80263344,42.39436483,0
camels_05393500,45.44913,-89.97931,225.4470516,0.72674197,0.24972014,1.1532847,0.05407255,3.3705819,0.64620125,2.5705183,1.0336348,0.0,0.0,14.70015363,95.06931771,14.86216012,45.16121096,0
camels_05399500,44.82191,-90.07958,577.5909644,0.7339728,0.18740606,1.1526163,0.054277893,3.499636,0.65776867,2.582607,1.0406475,1.0,0.0,9.511597183,5.450632743,14.00132453,41.48111496,0
camels_05408000,43.57414,-90.64319,688.7976993,0.80928576,0.13342556,1.168435,0.060301162,3.596061,0.6623545,2.5883641,1.0590857,0.422026385,85.57910572,59.74625708,73.60818565,18.57797361,37.41058029,0
camels_05412500,42.73999,-91.2618,4019.315437,0.7861273,0.12864004,1.176066,0.05852156,3.7498066,0.66372347,2.6914182,1.0355698,0.0,99.97535641,20.84694422,6.380268682,22.84418,26.40275053,0
camels_05413500,42.72027,-90.81929,709.3452067,0.8061737,0.14049026,1.1655077,0.057357974,3.7491395,0.6710472,2.6520739,1.0675491,0.0,80.15962352,31.43093047,7.088326882,22.33046902,30.03133471,0
camels_05414000,42.7311,-90.64041,368.0369752,0.7955549,0.14123455,1.1832168,0.057905544,3.7096286,0.6698152,2.6700075,1.0684223,0.0,100.0,32.92075844,9.960532573,22.63983849,28.20043434,0
camels_05444000,41.90281,-89.69622,376.6007129,0.7925424,0.15979896,1.1597939,0.061601643,3.8507812,0.67474335,2.771271,1.1020787,3.325896577,100.0,13.38145661,0.0,25.35367659,20.98891675,0
camels_05454000,41.70002,-91.48767,68.37554442,0.8238215,0.14323103,1.1699867,0.060301162,3.9952018,0.68391514,2.8054585,1.0669206,0.989951234,99.47743924,15.91979259,6.127326811,24.02602533,25.93333535,281
camels_05458000,43.03328,-92.50354,782.2269218,0.8082586,0.11687701,1.1794872,0.05982204,3.853125,0.67515403,2.644479,1.0261558,0.370059598,100.0,7.294250263,0.306583229,24.0,22.32253684,0
camels_05466500,41.18698,-90.96737,1162.457604,0.8443857,0.16097394,1.1404421,0.06002738,3.8935075,0.6731691,2.7764106,1.0956414,1.908894313,1.795499679,10.50634411,1.581793305,23.76990013,24.0629208,0
camels_05487980,41.24688,-93.26607,876.8676234,0.9072118,0.12702619,1.2223738,0.061327856,4.132674,0.6865161,2.7270527,0.9657093,0.0,20.17609731,20.13305593,4.901279399,21.6268411,28.89294552,0
camels_05488200,41.30055,-93.04548,234.560883,0.901608,0.12982813,1.2115127,0.061943874,4.0942087,0.6871321,2.7302957,0.991816,0.0,11.35681119,18.36906604,2.630933955,21.63093396,29.36906604,0
camels_05489000,41.219,-92.90853,973.8712397,0.91800696,0.13394773,1.1994573,0.060506504,4.0371265,0.6847365,2.7079399,1.0051161,0.0,30.35621593,21.54029892,14.55709643,19.82949343,33.03646391,0
camels_05495000,40.39241,-91.59788,1028.251668,0.8959204,0.1484954,1.1790451,0.060848735,3.968526,0.6817933,2.741406,1.0665694,0.100967379,25.0841376,12.87485892,17.0666083,21.63488358,30.15486457,0
camels_05495500,40.14282,-91.33737,885.3772515,0.88444823,0.1655601,1.1838331,0.06214921,3.9932055,0.68384665,2.769085,1.0842614,0.142189114,53.29860802,6.829257104,2.045452886,25.68932562,23.73659382,0
camels_05501000,39.81799,-91.5177,928.6767787,0.88581383,0.16247822,1.1804813,0.060438056,4.0565042,0.6830253,2.8491247,1.042331,0.857426049,91.67260968,11.42726845,14.27756355,24.13898601,25.19650675,0
camels_05503800,39.58483,-91.99349,212.5008786,0.8735185,0.043773983,1.1899071,0.061327856,4.109516,0.6857632,2.8849268,1.0260682,1.0,100.0,6.612915668,4.145204838,23.0,23.0,0
camels_05507600,39.43143,-91.67627,275.7276442,0.8789546,0.048802335,1.1686747,0.059753593,4.037713,0.6815195,2.8763223,1.0500339,4.674021609,0.0,3.516069033,0.570271928,25.61981871,19.51606903,0
camels_05508805,39.52046,-91.34275,536.1008,0.89428633,0.049746327,1.1610284,0.0587269,4.097661,0.68350446,2.8466988,1.0624298,1.289825903,64.03713005,9.91091405,7.908658801,24.02453493,24.39911761,0
camels_05514500,39.0088,-90.97754,2408.287804,0.86424947,0.05246045,1.1604278,0.05941136,3.966129,0.6732375,2.9300487,1.0619168,1.780693972,86.49014525,10.44451864,14.04905657,24.39991897,24.58109704,0
camels_05525500,40.63004,-87.72392,1156.427411,0.836323,0.18722989,1.1570247,0.057494868,3.6047475,0.65482545,2.9142478,0.9969119,0.998152046,0.0,1.292010863,11.84525559,24.86761246,22.2799029,0
camels_05556500,41.36587,-89.49843,506.2491491,0.8228431,0.16540699,1.1404421,0.06002738,3.7749805,0.6671458,2.8010328,1.0447328,2.855954155,24.09899468,6.451898743,0.0,25.69873417,20.03129243,0
camels_05584500,40.33032,-90.89624,1708.911307,0.87132716,0.16252124,1.1564537,0.060711842,3.9471803,0.6802875,2.7958672,1.0990864,0.295284922,73.23173029,5.915652475,2.441292016,25.55008354,23.08323296,0
camels_05585000,40.02477,-90.63179,3366.207541,0.8670573,0.164161,1.1679894,0.060438056,3.919905,0.6766598,2.8199768,1.0814896,0.14891435,59.06946064,7.285031687,11.38973432,24.58082781,25.06934833,0
camels_05591550,39.5067,-88.52756,97.0902119,0.83765787,0.0641647,1.1377484,0.058795344,3.699695,0.6644764,3.0337317,1.1149426,0.0,0.0,2.173698929,3.820517476,24.30101558,22.89926816,0
camels_05592050,39.40587,-88.89646,260.3746349,0.85189295,0.06323519,1.1440108,0.05817933,3.8043478,0.67077345,3.0161233,1.1080357,0.0,0.0,4.252047143,0.276630793,23.90778974,24.06762661,0
camels_05592575,38.93699,-88.95284,116.2770292,0.8200618,0.066211,1.1546391,0.061327856,3.7886777,0.6687885,3.1020958,1.1714036,0.0,0.0,4.630013174,16.67011857,23.36998683,25.44501976,0
camels_05593575,38.44172,-89.41675,220.6001707,0.8076806,0.0,1.1517857,0.06180698,3.852768,0.6716632,3.1921177,1.1850584,1.0,0.0,3.580393977,1.74118193,27.16078795,21.25881807,0
camels_05593900,39.14894,-89.35231,145.6698976,0.8188002,0.062141094,1.1511936,0.05941136,3.8739164,0.67296374,3.0596695,1.1109613,0.0,0.0,5.739593992,3.0,27.0651015,18.9348985,0
camels_05595730,38.25394,-89.03979,233.030773,0.81012875,0.0,1.1653225,0.059342917,3.8529875,0.67091036,3.219744,1.1824679,0.0,0.0,6.0,6.488421474,26.87789463,21.68315805,0
camels_06037500,44.65687,-111.06827,1125.121169,0.7762319,0.5699941,1.150812,0.03394935,3.5232913,0.55393565,2.3044538,1.6673762,0.0,1.573271924,47.97447998,92.69595425,8.32994475,54.53484068,0
camels_06043500,45.49743,-111.27051,2116.02969,0.8070375,0.46458358,1.1226667,0.02881588,3.049474,0.5357974,2.2575586,1.531222,0.0,46.63084917,149.8199633,94.64003567,10.04300218,53.88048172,0
camels_06154410,47.9661,-108.66071,47.52721803,1.8077452,0.2529549,1.253833,0.050376456,5.2000947,0.75242984,1.2831944,1.2886239,0.994774334,0.282129626,63.88814396,39.84747358,18.00720736,41.99827113,0
camels_06188000,44.92772,-110.39381,1726.655879,0.74804646,0.64068115,1.1135135,0.028199863,3.1098547,0.52703625,2.2309124,1.6258664,0.0,0.0,144.7073741,89.60545351,12.51596085,47.66192592,0
camels_06191500,45.11188,-110.79438,6793.097713,0.76240665,0.56182325,1.1171429,0.026762491,3.2148519,0.5274469,2.2442217,1.6435939,0.0,20.48812736,115.6480783,83.00669044,11.02178007,50.91553576,0
camels_06221400,43.34551,-109.41014,231.4610117,0.74520326,0.6548642,1.1857451,0.037577003,3.4723558,0.5932238,1.9208343,1.4339892,0.0,0.83040894,181.4853899,48.64327152,11.83040894,51.58479553,0
camels_06224000,43.1769,-109.20291,484.7675348,0.7884694,0.520843,1.199074,0.035455167,3.254863,0.56119096,2.1730726,1.3639679,0.0,2.226298986,161.3841434,71.40002436,11.56908484,51.91221154,0
camels_06278300,44.50802,-107.40369,59.1255173,0.7862524,0.48576695,1.1982758,0.038056128,2.927478,0.5498289,2.4839725,1.2837774,0.003827625,97.38913382,98.88365274,91.473989,9.952456122,53.2365288,0
camels_06280300,44.20828,-109.55489,792.6119345,0.72367716,0.6110726,1.1639785,0.029637234,3.2005708,0.53737164,2.1925223,1.5477678,0.285043214,29.93684022,227.7969148,67.64894149,10.82002107,52.14616494,0
camels_06289000,45.00691,-107.61509,471.1037958,0.8865481,0.42038292,1.2188184,0.038124572,3.1476889,0.57330596,2.2981637,1.4763494,0.0,98.22486811,142.3049373,93.95647697,10.98937877,53.01062123,0
camels_06291500,45.12644,-107.60054,220.2109627,0.883598,0.29692966,1.1988304,0.042094454,3.3099017,0.59945244,2.239731,1.4872172,0.307492466,33.13945753,103.0155877,59.09311028,14.22996986,48.84755274,0
camels_06311000,44.02774,-107.08089,62.97071364,1.0839988,0.38508946,1.2262156,0.039698835,3.370356,0.59609854,1.9297235,1.381,0.030097342,97.78155545,75.53722952,81.42207419,15.05471223,45.98899011,0
camels_06332515,47.78724,-102.76853,191.1743746,1.5279529,0.21883294,1.2374214,0.053867213,5.1945615,0.75838464,1.4368685,1.2600542,1.0,0.0,29.39547833,57.07909567,15.96045217,46.1186435,0
camels_06339100,47.23613,-102.76991,528.2812278,1.5826339,0.21699156,1.2492063,0.053867213,5.0687904,0.7514716,1.4513607,1.136371,0.0,0.0,19.7736465,0.375803955,15.73826562,48.78520313,0
camels_06339500,47.15445,-102.05989,3153.063153,1.5582217,0.21983337,1.245283,0.054209445,5.186585,0.75154006,1.4620692,1.1068599,0.0,0.0,19.64971062,3.101601976,16.40871261,46.90635386,0
camels_06344600,47.02779,-103.05324,407.8884601,1.6552321,0.21891122,1.2424242,0.053319644,5.1669784,0.7561259,1.4060622,1.1135428,0.984840674,0.0,10.49843164,0.0,15.8566602,48.74995857,0
camels_06350000,46.42667,-102.55183,1502.923592,1.6172619,0.21753345,1.2662338,0.05338809,5.1676817,0.7551677,1.4375004,1.0281229,0.0,0.0,11.82255839,0.699033549,17.1746565,45.75375513,0
camels_06352000,46.15417,-102.47405,1439.339685,1.6287268,0.21559025,1.2564934,0.052977413,5.1873527,0.7523614,1.4439151,0.98409986,0.0,0.0,10.46817852,1.203328136,17.05321452,45.93099185,0
camels_06353000,46.09167,-101.33374,4593.526218,1.6072593,0.2167151,1.2821782,0.05318275,5.1702127,0.74845994,1.4653738,1.0114727,0.073278657,0.0,13.17715586,2.350994896,16.5101708,47.39159023,0
camels_06354000,46.37611,-100.93444,10600.22411,1.5742285,0.21780503,1.2852459,0.053661875,5.115854,0.74654347,1.478974,1.0442722,0.202923275,0.0,14.39349595,2.915123168,16.41582295,47.63809502,0
camels_06360500,45.25582,-100.84292,12572.50969,1.7192794,0.11244895,1.2868719,0.054346338,5.3194375,0.7511294,1.4278057,1.0182419,0.482417812,2.162728375,16.80461298,3.035295314,17.90453716,46.04826575,0
camels_06404000,43.87249,-103.33658,151.4998289,1.0598475,0.08957709,1.2487135,0.049828883,3.8656778,0.6421629,2.2007592,0.7489305,0.0,63.0,89.0,100.0,13.0,51.0,0
camels_06406000,43.82805,-103.19602,436.589496,1.136266,0.09188943,1.2649573,0.05065024,4.0374265,0.65715265,2.0458632,0.78929293,0.017998285,43.04779831,74.95315303,93.76138711,14.85162782,49.48953928,0
camels_06408700,44.13665,-103.85854,27.40001697,0.98699516,0.23633938,1.2166667,0.044969197,3.309306,0.5939083,2.2938323,1.1373961,0.0,94.83892709,71.08551155,99.99351465,15.01046235,46.97669579,0
camels_06409000,44.01359,-103.83048,208.9920375,1.0664396,0.23184232,1.2330276,0.045995895,3.5105882,0.612731,2.111853,1.1479269,0.0,96.0,70.0,100.0,16.0,45.0,0
camels_06431500,44.48248,-103.86159,427.1325192,0.9685688,0.2504151,1.1893382,0.044284735,3.2751026,0.60054755,2.3751903,1.166523,0.050254044,89.80959406,86.9737529,97.56002573,16.39936983,44.02512702,0
camels_06440200,43.96888,-101.76709,653.8653782,1.7774771,0.10908796,1.257319,0.055852156,5.5073385,0.77049965,1.4670117,0.88107413,0.011504719,0.0,11.82216249,0.0,16.17134929,50.84667032,0
camels_06441500,44.32665,-100.3843,8127.440649,1.6812812,0.10700939,1.2564102,0.057015743,5.248806,0.75229293,1.5473956,0.9715789,0.085038134,0.0,18.60245786,2.57316195,17.2816322,46.71280312,0
camels_06447000,43.7525,-101.52487,12845.19353,1.6740073,0.11402522,1.2516234,0.052772075,5.028545,0.73552364,1.5406427,0.8900192,1.051832658,0.0,24.31987112,6.997199975,17.36129487,46.89406521,91
camels_06447500,43.16667,-101.63015,791.5409648,1.5640931,0.1110533,1.2254161,0.05544148,4.866576,0.73648185,1.6464312,0.8741328,1.593153075,0.0,11.53357778,0.462157347,17.64461528,44.58831235,0
camels_06450500,43.60139,-100.74986,4066.695873,1.5231587,0.10848838,1.2588055,0.056262832,4.8719816,0.7319644,1.7019753,0.8761849,0.621840082,0.0,18.13354396,0.716871922,16.85376769,46.91278014,0
camels_06452000,43.74833,-99.55649,25768.95437,1.5804384,0.11032144,1.2743506,0.05373032,4.858333,0.7182751,1.6235927,0.9237192,0.755088126,0.0,21.94573731,4.1310908,17.48658513,46.49012157,50
camels_06453600,42.81099,-98.17586,2101.131689,1.2536004,0.100325815,1.2245467,0.060095824,4.7819242,0.7279261,1.9839972,1.0243903,1.336295733,0.0,15.45488524,0.111767049,19.72492341,39.11868959,0
camels_06464500,43.02889,-99.78067,2918.796209,1.3842386,0.10328761,1.2298851,0.058590006,4.90255,0.7368925,1.8159028,0.94509315,1.683275891,0.0,11.40682247,0.0,18.23450007,43.78333393,0
camels_06468170,47.55805,-98.86289,2825.504736,1.1709853,0.2210861,1.2230321,0.05742642,4.6746516,0.7346338,1.7039213,1.2262872,0.173576809,0.0,4.604595883,0.0,18.28664848,47.57212647,0
camels_06468250,47.39972,-98.79761,3238.626663,1.1677395,0.22037597,1.2186589,0.05722108,4.648719,0.73278576,1.7063512,1.2263247,0.244498386,0.0,4.632454705,0.0,18.25691755,47.37960988,0
camels_06470800,46.22524,-98.07177,993.2871584,1.1477516,0.21090394,1.1930555,0.058795344,4.8335567,0.74141,1.8076988,1.1959802,1.394624985,0.0,1.875058483,2.664070353,17.05086815,44.25232136,0
camels_06477500,43.7764,-98.24567,1530.686371,1.2465975,0.100022286,1.2600574,0.06002738,4.9341865,0.7389459,1.9318391,1.1340889,0.09783536,36.81685795,4.646001204,1.268038498,18.42470095,36.64063762,0
camels_06479215,45.1808,-97.18619,177.6865711,1.0722368,0.22397476,1.2005731,0.057357974,4.463373,0.7173169,1.9851259,1.1895958,0.945485738,0.0,6.890971476,6.235084735,18.0,47.05451426,0
camels_06479438,45.00608,-97.16508,796.8317683,1.0897951,0.22401942,1.209564,0.058863793,4.504929,0.7193703,1.9656044,1.2057418,1.60152918,0.0,6.650328457,8.428346022,18.0,47.13941736,0
camels_06601000,42.32158,-96.48768,452.3821281,1.0103147,0.10200765,1.2198391,0.062286105,4.56446,0.7173169,2.4299576,1.0651662,6.969000918,0.0,26.45597534,1.946758178,21.78681335,29.12659848,0
camels_06614800,40.49609,-105.86501,4.197621683,1.0292388,0.595971,1.1751662,0.036276523,3.4609873,0.59507185,1.8396516,1.4816341,1.807996184,0.0,144.3600668,100.0,11.0,53.90399809,0
camels_06622700,41.37024,-106.52058,101.4872366,1.248731,0.51037836,1.14,0.039014373,3.7631795,0.62539357,1.7475564,1.5761645,0.0,0.0,79.0,100.0,10.0,57.0,0
camels_06623800,41.02358,-106.82477,188.6691931,0.9901389,0.53203934,1.1810344,0.037508555,3.6262627,0.58973306,2.1143744,1.5221914,0.0,0.0,110.0,100.0,9.0,58.0,0
camels_06632400,41.58525,-106.22279,164.8704107,1.0551351,0.43287316,1.2059448,0.03887748,3.3738792,0.59233403,2.0916085,1.3365988,2.0,0.0,68.0,67.0,14.0,54.0,0
camels_06746095,40.53998,-105.88279,9.264153457,1.0292388,0.595971,1.1751662,0.036276523,3.4609873,0.59507185,1.8396516,1.4816341,0.545085925,0.0,123.4535602,96.37105433,10.10144275,55.76600538,3592
camels_06784000,41.03244,-98.74053,6377.916547,1.3365082,0.0978705,1.2728552,0.061943874,4.9217954,0.7279945,1.9419678,0.88898194,21.01723083,0.0,17.66970274,0.890553938,21.04596782,38.9833572,0
camels_06803510,40.89311,-96.68155,118.2354928,1.1297134,0.111870535,1.2183462,0.064544834,4.61911,0.72464067,2.363664,1.0344867,4.0,0.0,16.0,2.0,24.0,23.0,0
camels_06803530,41.0157,-96.54428,309.2170477,1.0950366,0.10961291,1.2015504,0.06365503,4.5462003,0.72067076,2.4092224,1.0460114,14.62215765,0.0,15.24431529,0.0,24.37784235,21.62215765,0
camels_06814000,39.94778,-96.10862,716.8832451,1.0864458,0.11179251,1.215894,0.062833674,4.512163,0.7109514,2.5627775,0.91623414,1.714968014,0.0,17.09300722,0.0,24.50944738,24.00449862,0
camels_06847900,39.76985,-100.10078,1537.697022,1.7184901,0.06883747,1.2707736,0.060711842,5.510458,0.75735795,1.6948282,0.7168078,7.162959966,0.0,9.888244172,0.0,20.63745134,42.14808058,0
camels_06853800,39.89925,-98.25043,596.9457387,1.2968233,0.10509525,1.2173913,0.061327856,5.1577454,0.745243,2.1791074,0.9333818,2.160660685,67.34962767,13.04819821,0.0,22.53951503,36.42835283,0
camels_06876700,39.13907,-97.83696,1053.048008,1.3121958,0.07040847,1.2194481,0.06351814,5.0529027,0.73874056,2.2265968,0.958875,1.555648259,0.0,14.87282502,1.540381186,22.55180411,32.90448087,0
camels_06878000,39.03111,-97.04029,777.0421584,1.163569,0.02815166,1.2304583,0.062491443,4.874312,0.72731006,2.450468,0.94434834,2.595341247,2.38789845,12.17125961,0.0,22.07619946,31.59080404,0
camels_06879650,39.10195,-96.59521,12.42393159,1.1292893,0.029617399,1.2018592,0.061943874,4.7846155,0.7237508,2.5398803,0.94717044,1.061920319,99.86806186,23.23735798,0.526140246,23.9638494,27.11616541,0
camels_06885500,39.68192,-96.44289,1074.145462,1.0807482,0.112578414,1.2162516,0.06351814,4.598415,0.7147844,2.5787652,0.925319,0.399558472,22.92828116,13.83659004,0.0,25.51401208,21.81033942,0
camels_06888500,39.06265,-96.15025,841.620334,1.0098759,0.029534187,1.1974359,0.06392881,4.597068,0.708282,2.777184,0.9378765,1.064682904,63.20650587,23.68313817,0.0,23.78255348,27.48398661,0
camels_06889200,39.23833,-95.8886,406.290338,1.0028307,0.07379251,1.1901596,0.06125941,4.456822,0.7065024,2.7086084,0.99466795,0.735381219,57.21945336,15.51336746,0.0,23.93509663,26.59735506,0
camels_06889500,39.09938,-95.72495,765.4109531,1.0046706,0.07444708,1.198946,0.062286105,4.4740033,0.7067762,2.701991,1.0070553,1.581084814,41.88029587,15.04325859,0.020595043,23.55691482,26.90137487,0
camels_06892000,39.11633,-95.01088,1089.968935,0.9331574,0.031231279,1.2150685,0.060711842,4.338016,0.6974675,2.853863,0.9785827,1.018672375,0.235454265,16.63296139,0.713920161,25.36840178,22.802433,0
camels_06903400,40.95189,-93.25985,482.5932269,0.9106528,0.12873538,1.1997283,0.060438056,4.1261263,0.6896646,2.7207549,0.9556171,0.0,37.12540477,12.04521336,0.0,22.6897076,26.93087721,0
camels_06906800,38.70225,-92.97883,1410.682254,0.8248702,0.045775887,1.1994421,0.058863793,4.0,0.6754278,3.0493944,1.048481,0.152734483,99.96969302,15.49602154,41.06003448,25.22886195,22.36715252,0
camels_06910800,38.56701,-95.96163,444.4336129,1.0193851,0.030688833,1.2210526,0.06351814,4.5768037,0.707666,2.7658746,0.9617415,0.362841638,53.07367839,12.13033617,0.0,23.76749453,27.46501093,0
camels_06911900,38.71069,-95.83603,290.8794108,0.9972686,0.030632501,1.2225097,0.06468172,4.484518,0.703833,2.8113642,0.96460766,1.571490956,72.57061758,11.57149096,0.0,23.0,28.42850904,0
camels_06917000,38.01897,-94.71367,766.8367616,0.902222,0.0,1.2222222,0.060232718,4.395067,0.6952088,3.0477762,1.0608281,0.179815342,65.30037454,11.30061028,5.322295547,25.34605412,23.64235837,0
camels_06918460,37.40237,-93.80203,650.8904125,0.78481406,0.0,1.1866295,0.058316223,3.9270666,0.6633812,3.249731,1.1593515,0.83875211,100.0,19.59174359,6.830026129,24.00556821,36.88490287,0
camels_06919500,37.8342,-93.87549,1068.630371,0.8227633,0.0,1.1915184,0.0596167,4.038572,0.6736482,3.165935,1.1543826,1.483480235,87.47913196,13.45766493,16.66895035,22.69648235,38.08300524,0
camels_06921070,37.68265,-93.37033,716.7145615,0.81455463,0.0,1.1676056,0.056741957,3.9546382,0.6623545,3.120755,1.1608176,0.031874189,100.0,19.41381005,13.11216506,24.67121007,37.26055127,0
